episode,time_s,voltage_v,duty_cycle
4.000000000000000000e+00,2.173600000000000254e-01,-2.986012021103668701e+01,3.677101433277130127e-01
4.000000000000000000e+00,2.174900000000000166e-01,-2.986010453831424627e+01,3.676118850708007812e-01
4.000000000000000000e+00,2.176200000000000356e-01,-2.985990880987982976e+01,3.675725460052490234e-01
4.000000000000000000e+00,2.177500000000000269e-01,-2.986000400835392909e+01,3.676334321498870850e-01
4.000000000000000000e+00,2.178800000000000181e-01,-2.985981742412519679e+01,3.675733208656311035e-01
4.000000000000000000e+00,2.180100000000000371e-01,-2.985985448681028842e+01,3.676196932792663574e-01
4.000000000000000000e+00,2.181400000000000283e-01,-2.986006296700047002e+01,3.676573932170867920e-01
4.000000000000000000e+00,2.182700000000000196e-01,-2.985997562620321943e+01,3.675956130027770996e-01
4.000000000000000000e+00,2.184000000000000385e-01,-2.985988162127654988e+01,3.675931096076965332e-01
4.000000000000000000e+00,2.185300000000000298e-01,-2.986008598808315995e+01,3.676568269729614258e-01
4.000000000000000000e+00,2.186600000000000210e-01,-2.986015873066856585e+01,3.676306903362274170e-01
4.000000000000000000e+00,2.187900000000000400e-01,-2.985978599255441068e+01,3.675346970558166504e-01
4.000000000000000000e+00,2.189200000000000312e-01,-2.985975625197828620e+01,3.676047921180725098e-01
4.000000000000000000e+00,2.190500000000000225e-01,-2.986003754154714684e+01,3.676720261573791504e-01
4.000000000000000000e+00,2.191800000000000137e-01,-2.985983662528360938e+01,3.675706088542938232e-01
4.000000000000000000e+00,2.193100000000000327e-01,-2.985976157835035494e+01,3.675955533981323242e-01
4.000000000000000000e+00,2.194400000000000239e-01,-2.986026967154669620e+01,3.677213490009307861e-01
4.000000000000000000e+00,2.195700000000000152e-01,-2.985995146224725261e+01,3.675478994846343994e-01
4.000000000000000000e+00,2.197000000000000342e-01,-2.985958187242328421e+01,3.675328791141510010e-01
4.000000000000000000e+00,2.198300000000000254e-01,-2.986001211633988106e+01,3.677022755146026611e-01
4.000000000000000000e+00,2.199600000000000166e-01,-2.986021910985662942e+01,3.676589727401733398e-01
4.000000000000000000e+00,2.200900000000000356e-01,-2.985975385524423942e+01,3.675152957439422607e-01
4.000000000000000000e+00,2.202200000000000268e-01,-2.985955032591295932e+01,3.675666153430938721e-01
4.000000000000000000e+00,2.203500000000000181e-01,-2.985990150140183630e+01,3.676847219467163086e-01
4.000000000000000000e+00,2.204800000000000371e-01,-2.986028612843356100e+01,3.676962256431579590e-01
4.000000000000000000e+00,2.206100000000000283e-01,-2.985989385432471366e+01,3.675319850444793701e-01
4.000000000000000000e+00,2.207400000000000195e-01,-2.985957897007337536e+01,3.675440847873687744e-01
4.000000000000000000e+00,2.208700000000000385e-01,-2.986027952820491294e+01,3.677609264850616455e-01
4.000000000000000000e+00,2.210000000000000298e-01,-2.986021018160549900e+01,3.676021397113800049e-01
4.000000000000000000e+00,2.211300000000000210e-01,-2.985963724336848202e+01,3.674917519092559814e-01
4.000000000000000000e+00,2.212600000000000400e-01,-2.985997220185188539e+01,3.676822483539581299e-01
4.000000000000000000e+00,2.213900000000000312e-01,-2.986034974450996060e+01,3.676955401897430420e-01
4.000000000000000000e+00,2.215200000000000224e-01,-2.985976851463133386e+01,3.674916326999664307e-01
4.000000000000000000e+00,2.216500000000000137e-01,-2.985950648489520276e+01,3.675540685653686523e-01
4.000000000000000000e+00,2.217800000000000327e-01,-2.986015628671470523e+01,3.677490353584289551e-01
4.000000000000000000e+00,2.219100000000000239e-01,-2.986045884071185341e+01,3.676814734935760498e-01
4.000000000000000000e+00,2.220400000000000151e-01,-2.985974657144526034e+01,3.674644231796264648e-01
4.000000000000000000e+00,2.221700000000000341e-01,-2.985949877633295912e+01,3.675568997859954834e-01
4.000000000000000000e+00,2.223000000000000254e-01,-2.986020365503808449e+01,3.677608966827392578e-01
4.000000000000000000e+00,2.224300000000000166e-01,-2.986031470301085022e+01,3.676404356956481934e-01
4.000000000000000000e+00,2.225600000000000356e-01,-2.985980798966829397e+01,3.675074279308319092e-01
4.000000000000000000e+00,2.226900000000000268e-01,-2.985965517459261065e+01,3.675782978534698486e-01
4.000000000000000000e+00,2.228200000000000180e-01,-2.985997816092010737e+01,3.676798641681671143e-01
4.000000000000000000e+00,2.229500000000000370e-01,-2.986013012161998859e+01,3.676466047763824463e-01
4.000000000000000000e+00,2.230800000000000283e-01,-2.986004097096256871e+01,3.675960302352905273e-01
4.000000000000000000e+00,2.232100000000000195e-01,-2.985985370502191216e+01,3.675736188888549805e-01
4.000000000000000000e+00,2.233400000000000385e-01,-2.985987038076274303e+01,3.676156997680664062e-01
4.000000000000000000e+00,2.234700000000000297e-01,-2.985990285716399484e+01,3.676193356513977051e-01
4.000000000000000000e+00,2.236000000000000210e-01,-2.986014513696144235e+01,3.676653206348419189e-01
4.000000000000000000e+00,2.237300000000000400e-01,-2.986008544614233529e+01,3.676026165485382080e-01
4.000000000000000000e+00,2.238600000000000312e-01,-2.985990420748663254e+01,3.675754666328430176e-01
4.000000000000000000e+00,2.239900000000000224e-01,-2.985992904685655702e+01,3.676180839538574219e-01
4.000000000000000000e+00,2.241200000000000137e-01,-2.985998596157282137e+01,3.676253557205200195e-01
4.000000000000000000e+00,2.242500000000000326e-01,-2.985978174234915983e+01,3.675692677497863770e-01
4.000000000000000000e+00,2.243800000000000239e-01,-2.985959132745456657e+01,3.675698041915893555e-01
4.000000000000000000e+00,2.245100000000000151e-01,-2.986013551100167263e+01,3.677271306514739990e-01
4.000000000000000000e+00,2.246400000000000341e-01,-2.986025884629763993e+01,3.676422834396362305e-01
4.000000000000000000e+00,2.247700000000000253e-01,-2.985977399389777887e+01,3.675115108489990234e-01
4.000000000000000000e+00,2.249000000000000166e-01,-2.985962087352319827e+01,3.675778210163116455e-01
4.000000000000000000e+00,2.250300000000000356e-01,-2.985993876856317897e+01,3.676783442497253418e-01
4.000000000000000000e+00,2.251600000000000268e-01,-2.986023145658576183e+01,3.676767051219940186e-01
4.000000000000000000e+00,2.252900000000000180e-01,-2.986016546470311539e+01,3.676022887229919434e-01
4.000000000000000000e+00,2.254200000000000370e-01,-2.985974906891583558e+01,3.675252795219421387e-01
4.000000000000000000e+00,2.255500000000000282e-01,-2.985985903614784576e+01,3.676347136497497559e-01
4.000000000000000000e+00,2.256800000000000195e-01,-2.986016863833676993e+01,3.676794171333312988e-01
4.000000000000000000e+00,2.258100000000000385e-01,-2.985996236244405466e+01,3.675710260868072510e-01
4.000000000000000000e+00,2.259400000000000297e-01,-2.985997903645213825e+01,3.676170110702514648e-01
4.000000000000000000e+00,2.260700000000000209e-01,-2.986000561570778800e+01,3.676193654537200928e-01
4.000000000000000000e+00,2.262000000000000399e-01,-2.986001289551298754e+01,3.676154911518096924e-01
4.000000000000000000e+00,2.263300000000000312e-01,-2.986001867424481659e+01,3.676152527332305908e-01
4.000000000000000000e+00,2.264600000000000224e-01,-2.985990514595728840e+01,3.675893843173980713e-01
4.000000000000000000e+00,2.265900000000000136e-01,-2.986005128790049312e+01,3.676444590091705322e-01
4.000000000000000000e+00,2.267200000000000326e-01,-2.986008276657697280e+01,3.676213026046752930e-01
4.000000000000000000e+00,2.268500000000000238e-01,-2.985984960415818179e+01,3.675641417503356934e-01
4.000000000000000000e+00,2.269800000000000151e-01,-2.986001419152771774e+01,3.676477968692779541e-01
4.000000000000000000e+00,2.271100000000000341e-01,-2.986023752962291766e+01,3.676625490188598633e-01
4.000000000000000000e+00,2.272400000000000253e-01,-2.986006319620037175e+01,3.675788044929504395e-01
4.000000000000000000e+00,2.273700000000000165e-01,-2.985935508212638112e+01,3.674605488777160645e-01
4.000000000000000000e+00,2.275000000000000355e-01,-2.985977459928322375e+01,3.676972091197967529e-01
4.000000000000000000e+00,2.276300000000000268e-01,-2.986045549471895910e+01,3.677590191364288330e-01
4.000000000000000000e+00,2.277600000000000180e-01,-2.985998054549633451e+01,3.675160408020019531e-01
4.000000000000000000e+00,2.278900000000000370e-01,-2.985963331371809559e+01,3.675380945205688477e-01
4.000000000000000000e+00,2.280200000000000282e-01,-2.986006028749925534e+01,3.677021861076354980e-01
4.000000000000000000e+00,2.281500000000000195e-01,-2.986023964228450822e+01,3.676535487174987793e-01
4.000000000000000000e+00,2.282800000000000384e-01,-2.985982255382792872e+01,3.675260245800018311e-01
4.000000000000000000e+00,2.284100000000000297e-01,-2.985991198431613114e+01,3.676311373710632324e-01
4.000000000000000000e+00,2.285400000000000209e-01,-2.986023181560552686e+01,3.676822781562805176e-01
4.000000000000000000e+00,2.286700000000000399e-01,-2.986002874698618115e+01,3.675724864006042480e-01
4.000000000000000000e+00,2.288000000000000311e-01,-2.985981434165417170e+01,3.675675690174102783e-01
4.000000000000000000e+00,2.289300000000000224e-01,-2.986007772558966877e+01,3.676688373088836670e-01
4.000000000000000000e+00,2.290600000000000414e-01,-2.986020948175798395e+01,3.676434159278869629e-01
4.000000000000000000e+00,2.291900000000000326e-01,-2.985985803605974809e+01,3.675399422645568848e-01
4.000000000000000000e+00,2.293200000000000238e-01,-2.985987474548280574e+01,3.676157593727111816e-01
4.000000000000000000e+00,2.294500000000000151e-01,-2.986010843622951683e+01,3.676631152629852295e-01
4.000000000000000000e+00,2.295800000000000340e-01,-2.986019117612064733e+01,3.676331341266632080e-01
4.000000000000000000e+00,2.297100000000000253e-01,-2.986004079574408365e+01,3.675834536552429199e-01
4.000000000000000000e+00,2.298400000000000165e-01,-2.985975447164578611e+01,3.675520718097686768e-01
4.000000000000000000e+00,2.299700000000000355e-01,-2.986014658216894446e+01,3.676960766315460205e-01
4.000000000000000000e+00,2.301000000000000267e-01,-2.985997030886784032e+01,3.675772845745086670e-01
4.000000000000000000e+00,2.302300000000000180e-01,-2.985971214871475965e+01,3.675573468208312988e-01
4.000000000000000000e+00,2.303600000000000370e-01,-2.985993498254084599e+01,3.676587939262390137e-01
4.000000000000000000e+00,2.304900000000000282e-01,-2.986027576263782990e+01,3.676871061325073242e-01
4.000000000000000000e+00,2.306200000000000194e-01,-2.986005093273460531e+01,3.675682842731475830e-01
4.000000000000000000e+00,2.307500000000000384e-01,-2.985961213099742295e+01,3.675190210342407227e-01
4.000000000000000000e+00,2.308800000000000296e-01,-2.985985204308470387e+01,3.676612973213195801e-01
4.000000000000000000e+00,2.310100000000000209e-01,-2.986009796878200362e+01,3.676654994487762451e-01
4.000000000000000000e+00,2.311400000000000399e-01,-2.985989397184167160e+01,3.675706684589385986e-01
4.000000000000000000e+00,2.312700000000000311e-01,-2.985978257038624051e+01,3.675883412361145020e-01
4.000000000000000000e+00,2.314000000000000223e-01,-2.985990055038048396e+01,3.676368594169616699e-01
4.000000000000000000e+00,2.315300000000000413e-01,-2.986004420473110343e+01,3.676438629627227783e-01
4.000000000000000000e+00,2.316600000000000326e-01,-2.986001945486274423e+01,3.676089942455291748e-01
4.000000000000000000e+00,2.317900000000000238e-01,-2.985977172019377335e+01,3.675602078437805176e-01
4.000000000000000000e+00,2.319200000000000150e-01,-2.985966107594909502e+01,3.675870299339294434e-01
4.000000000000000000e+00,2.320500000000000340e-01,-2.986004588907550072e+01,3.676933646202087402e-01
4.000000000000000000e+00,2.321800000000000253e-01,-2.986020958541144310e+01,3.676499724388122559e-01
4.000000000000000000e+00,2.323100000000000165e-01,-2.985994088278500769e+01,3.675579428672790527e-01
4.000000000000000000e+00,2.324400000000000355e-01,-2.985986662625441213e+01,3.675969839096069336e-01
4.000000000000000000e+00,2.325700000000000267e-01,-2.986018252931570061e+01,3.676808774471282959e-01
4.000000000000000000e+00,2.327000000000000179e-01,-2.986017971028399742e+01,3.676154315471649170e-01
4.000000000000000000e+00,2.328300000000000369e-01,-2.986010247288295716e+01,3.675992190837860107e-01
4.000000000000000000e+00,2.329600000000000282e-01,-2.986028689075181575e+01,3.676551580429077148e-01
4.000000000000000000e+00,2.330900000000000194e-01,-2.985978897869760118e+01,3.675090074539184570e-01
4.000000000000000000e+00,2.332200000000000384e-01,-2.985935019723969219e+01,3.675158619880676270e-01
4.000000000000000000e+00,2.333500000000000296e-01,-2.986003944272298583e+01,3.677557110786437988e-01
4.000000000000000000e+00,2.334800000000000209e-01,-2.986040885837783421e+01,3.676945865154266357e-01
4.000000000000000000e+00,2.336100000000000398e-01,-2.985981462751037796e+01,3.674895167350769043e-01
4.000000000000000000e+00,2.337400000000000311e-01,-2.985970996167013070e+01,3.675888478755950928e-01
4.000000000000000000e+00,2.338700000000000223e-01,-2.986010166375642783e+01,3.676954507827758789e-01
4.000000000000000000e+00,2.340000000000000413e-01,-2.985998407580046887e+01,3.675895035266876221e-01
4.000000000000000000e+00,2.341300000000000325e-01,-2.985970980588747281e+01,3.675540089607238770e-01
4.000000000000000000e+00,2.342600000000000238e-01,-2.985989985127429591e+01,3.676516413688659668e-01
4.000000000000000000e+00,2.343900000000000150e-01,-2.986020060061419201e+01,3.676779866218566895e-01
4.000000000000000000e+00,2.345200000000000340e-01,-2.985993253376611989e+01,3.675579726696014404e-01
4.000000000000000000e+00,2.346500000000000252e-01,-2.985969318695115504e+01,3.675609827041625977e-01
4.000000000000000000e+00,2.347800000000000165e-01,-2.986005206649035060e+01,3.676881194114685059e-01
4.000000000000000000e+00,2.349100000000000354e-01,-2.986012216806942021e+01,3.676297068595886230e-01
4.000000000000000000e+00,2.350400000000000267e-01,-2.985994382415211490e+01,3.675765395164489746e-01
4.000000000000000000e+00,2.351700000000000179e-01,-2.985979127920592546e+01,3.675799965858459473e-01
4.000000000000000000e+00,2.353000000000000369e-01,-2.985977618778133902e+01,3.676080405712127686e-01
4.000000000000000000e+00,2.354300000000000281e-01,-2.986003963363324942e+01,3.676683902740478516e-01
4.000000000000000000e+00,2.355600000000000194e-01,-2.986011371661743752e+01,3.676304221153259277e-01
4.000000000000000000e+00,2.356900000000000384e-01,-2.985977251805580224e+01,3.675410151481628418e-01
4.000000000000000000e+00,2.358200000000000296e-01,-2.985995373089567551e+01,3.676504790782928467e-01
4.000000000000000000e+00,2.359500000000000208e-01,-2.986038005381717042e+01,3.677059113979339600e-01
4.000000000000000000e+00,2.360800000000000398e-01,-2.985992106926802592e+01,3.675186038017272949e-01
4.000000000000000000e+00,2.362100000000000311e-01,-2.985975909796554362e+01,3.675776720046997070e-01
4.000000000000000000e+00,2.363400000000000223e-01,-2.985983162161432602e+01,3.676266968250274658e-01
4.000000000000000000e+00,2.364700000000000413e-01,-2.986005124778018427e+01,3.676595389842987061e-01
4.000000000000000000e+00,2.366000000000000325e-01,-2.985998278849287502e+01,3.675995767116546631e-01
4.000000000000000000e+00,2.367300000000000237e-01,-2.985990771286725831e+01,3.675973117351531982e-01
4.000000000000000000e+00,2.368600000000000150e-01,-2.985988231718218344e+01,3.676072061061859131e-01
4.000000000000000000e+00,2.369900000000000340e-01,-2.985990261385802924e+01,3.676168322563171387e-01
4.000000000000000000e+00,2.371200000000000252e-01,-2.985989820227575819e+01,3.676117062568664551e-01
4.000000000000000000e+00,2.372500000000000164e-01,-2.985989760018341244e+01,3.676124811172485352e-01
4.000000000000000000e+00,2.373800000000000354e-01,-2.986018077721942987e+01,3.676741421222686768e-01
4.000000000000000000e+00,2.375100000000000267e-01,-2.986005125832381069e+01,3.675878643989562988e-01
4.000000000000000000e+00,2.376400000000000179e-01,-2.985998307260398832e+01,3.675996363162994385e-01
4.000000000000000000e+00,2.377700000000000369e-01,-2.985996637860274561e+01,3.676100075244903564e-01
4.000000000000000000e+00,2.379000000000000281e-01,-2.986005111203195028e+01,3.676318526268005371e-01
4.000000000000000000e+00,2.380300000000000193e-01,-2.985982902471422307e+01,3.675661683082580566e-01
4.000000000000000000e+00,2.381600000000000383e-01,-2.985973767722733996e+01,3.675919175148010254e-01
4.000000000000000000e+00,2.382900000000000296e-01,-2.985998337192098973e+01,3.676640689373016357e-01
4.000000000000000000e+00,2.384200000000000208e-01,-2.986022008155127949e+01,3.676650822162628174e-01
4.000000000000000000e+00,2.385500000000000398e-01,-2.985999464304503448e+01,3.675674796104431152e-01
4.000000000000000000e+00,2.386800000000000310e-01,-2.985951212735675853e+01,3.675088286399841309e-01
4.000000000000000000e+00,2.388100000000000223e-01,-2.985969861500533540e+01,3.676484823226928711e-01
4.000000000000000000e+00,2.389400000000000412e-01,-2.986009053590400697e+01,3.676953613758087158e-01
4.000000000000000000e+00,2.390700000000000325e-01,-2.986012490791837948e+01,3.676224052906036377e-01
4.000000000000000000e+00,2.392000000000000237e-01,-2.985996148679730311e+01,3.675798177719116211e-01
4.000000000000000000e+00,2.393300000000000427e-01,-2.985983345307722914e+01,3.675855398178100586e-01
4.000000000000000000e+00,2.394600000000000339e-01,-2.985986743185665304e+01,3.676192164421081543e-01
4.000000000000000000e+00,2.395900000000000252e-01,-2.986007766187893608e+01,3.676579296588897705e-01
4.000000000000000000e+00,2.397200000000000164e-01,-2.985989562202721359e+01,3.675751984119415283e-01
4.000000000000000000e+00,2.398500000000000354e-01,-2.985982579775073731e+01,3.675974011421203613e-01
4.000000000000000000e+00,2.399800000000000266e-01,-2.986007469037147999e+01,3.676658272743225098e-01
4.000000000000000000e+00,2.401100000000000179e-01,-2.985999930928177548e+01,3.675983548164367676e-01
4.000000000000000000e+00,2.402400000000000369e-01,-2.985986424153551155e+01,3.675844669342041016e-01
4.000000000000000000e+00,2.403700000000000281e-01,-2.985995835007246768e+01,3.676326572895050049e-01
4.000000000000000000e+00,2.405000000000000193e-01,-2.986006053313931830e+01,3.676355481147766113e-01
4.000000000000000000e+00,2.406300000000000383e-01,-2.985979572024257322e+01,3.675569891929626465e-01
4.000000000000000000e+00,2.407600000000000295e-01,-2.985986483875336006e+01,3.676263988018035889e-01
4.000000000000000000e+00,2.408900000000000208e-01,-2.986022515775982455e+01,3.676905035972595215e-01
4.000000000000000000e+00,2.410200000000000398e-01,-2.986005685598398429e+01,3.675799667835235596e-01
4.000000000000000000e+00,2.411500000000000310e-01,-2.985981019650956725e+01,3.675608932971954346e-01
4.000000000000000000e+00,2.412800000000000222e-01,-2.985991718000234130e+01,3.676348030567169189e-01
4.000000000000000000e+00,2.414100000000000412e-01,-2.986013630548375275e+01,3.676604628562927246e-01
4.000000000000000000e+00,2.415400000000000325e-01,-2.985999678365079291e+01,3.675851523876190186e-01
4.000000000000000000e+00,2.416700000000000237e-01,-2.985966933624644781e+01,3.675425946712493896e-01
4.000000000000000000e+00,2.418000000000000427e-01,-2.985998165770494239e+01,3.676777184009552002e-01
4.000000000000000000e+00,2.419300000000000339e-01,-2.986000685743738003e+01,3.676190972328186035e-01
4.000000000000000000e+00,2.420600000000000251e-01,-2.985981888168402421e+01,3.675730526447296143e-01
4.000000000000000000e+00,2.421900000000000164e-01,-2.985989754628620219e+01,3.676287531852722168e-01
4.000000000000000000e+00,2.423200000000000354e-01,-2.985996388900793974e+01,3.676270246505737305e-01
4.000000000000000000e+00,2.424500000000000266e-01,-2.985995895365542907e+01,3.676123321056365967e-01
4.000000000000000000e+00,2.425800000000000178e-01,-2.985985819873901193e+01,3.675914406776428223e-01
4.000000000000000000e+00,2.427100000000000368e-01,-2.985995565968956100e+01,3.676333129405975342e-01
4.000000000000000000e+00,2.428400000000000281e-01,-2.986004633632532190e+01,3.676330149173736572e-01
4.000000000000000000e+00,2.429700000000000193e-01,-2.985984972803570514e+01,3.675716519355773926e-01
4.000000000000000000e+00,2.431000000000000383e-01,-2.985999839959018587e+01,3.676443397998809814e-01
4.000000000000000000e+00,2.432300000000000295e-01,-2.986011988805661943e+01,3.676402270793914795e-01
4.000000000000000000e+00,2.433600000000000207e-01,-2.985995743087569210e+01,3.675799667835235596e-01
4.000000000000000000e+00,2.434900000000000397e-01,-2.986001948788630855e+01,3.676268160343170166e-01
4.000000000000000000e+00,2.436200000000000310e-01,-2.986018026194425090e+01,3.676490187644958496e-01
4.000000000000000000e+00,2.437500000000000222e-01,-2.986000993027358774e+01,3.675789833068847656e-01
4.000000000000000000e+00,2.438800000000000412e-01,-2.985976710900542841e+01,3.675611615180969238e-01
4.000000000000000000e+00,2.440100000000000324e-01,-2.985974376347551740e+01,3.676059544086456299e-01
4.000000000000000000e+00,2.441400000000000237e-01,-2.986003109708755687e+01,3.676731884479522705e-01
4.000000000000000000e+00,2.442700000000000427e-01,-2.986020850732324661e+01,3.676527738571166992e-01
4.000000000000000000e+00,2.444000000000000339e-01,-2.985994986671073548e+01,3.675601184368133545e-01
4.000000000000000000e+00,2.445300000000000251e-01,-2.985938699136480778e+01,3.674907982349395752e-01
4.000000000000000000e+00,2.446600000000000164e-01,-2.985992976545818678e+01,3.677243590354919434e-01
4.000000000000000000e+00,2.447900000000000353e-01,-2.986051499059680125e+01,3.677401244640350342e-01
4.000000000000000000e+00,2.449200000000000266e-01,-2.985987982284240871e+01,3.674818873405456543e-01
4.000000000000000000e+00,2.450500000000000178e-01,-2.985963572903829188e+01,3.675593137741088867e-01
4.000000000000000000e+00,2.451800000000000368e-01,-2.986020325163128319e+01,3.677327334880828857e-01
4.000000000000000000e+00,2.453100000000000280e-01,-2.986008372377303743e+01,3.675903081893920898e-01
4.000000000000000000e+00,2.454400000000000193e-01,-2.985982433727380680e+01,3.675584495067596436e-01
4.000000000000000000e+00,2.455700000000000383e-01,-2.985981261957286748e+01,3.676091730594635010e-01
4.000000000000000000e+00,2.457000000000000295e-01,-2.985995649517858652e+01,3.676428496837615967e-01
4.000000000000000000e+00,2.458300000000000207e-01,-2.986001311951351411e+01,3.676256239414215088e-01
4.000000000000000000e+00,2.459600000000000397e-01,-2.985981561462229195e+01,3.675710558891296387e-01
4.000000000000000000e+00,2.460900000000000309e-01,-2.985989226674001529e+01,3.676282763481140137e-01
4.000000000000000000e+00,2.462200000000000222e-01,-2.986021648627778902e+01,3.676829934120178223e-01
4.000000000000000000e+00,2.463500000000000412e-01,-2.986016379999700732e+01,3.676050007343292236e-01
4.000000000000000000e+00,2.464800000000000324e-01,-2.985987626521237459e+01,3.675532937049865723e-01
4.000000000000000000e+00,2.466100000000000236e-01,-2.985965675915711515e+01,3.675646185874938965e-01
4.000000000000000000e+00,2.467400000000000426e-01,-2.985977157918868485e+01,3.676346540451049805e-01
4.000000000000000000e+00,2.468700000000000339e-01,-2.986010579686246302e+01,3.676837086677551270e-01
4.000000000000000000e+00,2.470000000000000251e-01,-2.986004431523917546e+01,3.676017522811889648e-01
4.000000000000000000e+00,2.471300000000000163e-01,-2.985974861635256872e+01,3.675500750541687012e-01
4.000000000000000000e+00,2.472600000000000353e-01,-2.986010373010837782e+01,3.676879703998565674e-01
4.000000000000000000e+00,2.473900000000000265e-01,-2.986020154107111679e+01,3.676363527774810791e-01
4.000000000000000000e+00,2.475200000000000178e-01,-2.985984820732653588e+01,3.675394356250762939e-01
4.000000000000000000e+00,2.476500000000000368e-01,-2.985992949397224550e+01,3.676296770572662354e-01
4.000000000000000000e+00,2.477800000000000280e-01,-2.986009142669381333e+01,3.676481842994689941e-01
4.000000000000000000e+00,2.479100000000000192e-01,-2.986022242184973408e+01,3.676434159278869629e-01
4.000000000000000000e+00,2.480400000000000382e-01,-2.985986368252433110e+01,3.675385117530822754e-01
4.000000000000000000e+00,2.481700000000000295e-01,-2.985962089578796252e+01,3.675594031810760498e-01
4.000000000000000000e+00,2.483000000000000207e-01,-2.985991587858735130e+01,3.676733672618865967e-01
4.000000000000000000e+00,2.484300000000000397e-01,-2.986028941554515015e+01,3.676939904689788818e-01
4.000000000000000000e+00,2.485600000000000309e-01,-2.986010178624437472e+01,3.675765395164489746e-01
4.000000000000000000e+00,2.486900000000000222e-01,-2.985965988831760853e+01,3.675189614295959473e-01
4.000000000000000000e+00,2.488200000000000411e-01,-2.985974779471994722e+01,3.676288425922393799e-01
4.000000000000000000e+00,2.489500000000000324e-01,-2.986029028297145516e+01,3.677286505699157715e-01
4.000000000000000000e+00,2.490800000000000236e-01,-2.986015934395674876e+01,3.675888776779174805e-01
4.000000000000000000e+00,2.492100000000000426e-01,-2.985983917579912728e+01,3.675461411476135254e-01
4.000000000000000000e+00,2.493400000000000338e-01,-2.985990121887998328e+01,3.676253855228424072e-01
4.000000000000000000e+00,2.494700000000000251e-01,-2.986007994592280212e+01,3.676514923572540283e-01
4.000000000000000000e+00,2.496000000000000441e-01,-2.986001852897264541e+01,3.676014542579650879e-01
4.000000000000000000e+00,2.497300000000000353e-01,-2.985978180742348798e+01,3.675625920295715332e-01
4.000000000000000000e+00,2.498600000000000265e-01,-2.985985786899721717e+01,3.676277399063110352e-01
4.000000000000000000e+00,2.499900000000000178e-01,-2.985993148874408831e+01,3.676281273365020752e-01
4.000000000000000000e+00,2.501200000000000090e-01,-2.985997743588618647e+01,3.676230013370513916e-01
4.000000000000000000e+00,2.502500000000000280e-01,-2.986006704018824109e+01,3.676330447196960449e-01
4.000000000000000000e+00,2.503800000000000470e-01,-2.986006213459450365e+01,3.676135838031768799e-01
4.000000000000000000e+00,2.505100000000000104e-01,-2.985997908922634636e+01,3.675965368747711182e-01
4.000000000000000000e+00,2.506400000000000294e-01,-2.985988516614873589e+01,3.675931692123413086e-01
4.000000000000000000e+00,2.507700000000000484e-01,-2.986009880026343311e+01,3.676588833332061768e-01
4.000000000000000000e+00,2.509000000000000119e-01,-2.986016808886022389e+01,3.676300942897796631e-01
4.000000000000000000e+00,2.510300000000000309e-01,-2.986001063024236046e+01,3.675816357135772705e-01
4.000000000000000000e+00,2.511600000000000499e-01,-2.986003339834881842e+01,3.676189184188842773e-01
4.000000000000000000e+00,2.512900000000000134e-01,-2.985996771220207435e+01,3.675999641418457031e-01
4.000000000000000000e+00,2.514200000000000323e-01,-2.985990937460440975e+01,3.676007688045501709e-01
4.000000000000000000e+00,2.515500000000000513e-01,-2.986004691602547112e+01,3.676426410675048828e-01
4.000000000000000000e+00,2.516800000000000148e-01,-2.985987302412997835e+01,3.675765991210937500e-01
4.000000000000000000e+00,2.518100000000000338e-01,-2.985967178604619576e+01,3.675685524940490723e-01
4.000000000000000000e+00,2.519400000000000528e-01,-2.985981607854862929e+01,3.676412403583526611e-01
4.000000000000000000e+00,2.520700000000000163e-01,-2.986005673199062116e+01,3.676639199256896973e-01
4.000000000000000000e+00,2.522000000000000353e-01,-2.985996781841597425e+01,3.675951957702636719e-01
4.000000000000000000e+00,2.523300000000000542e-01,-2.985967061164832970e+01,3.675488233566284180e-01
4.000000000000000000e+00,2.524600000000000177e-01,-2.985990014224005051e+01,3.676597476005554199e-01
4.000000000000000000e+00,2.525900000000000367e-01,-2.986014819700057998e+01,3.676665425300598145e-01
4.000000000000000000e+00,2.527200000000000557e-01,-2.986006352552940868e+01,3.675972223281860352e-01
4.000000000000000000e+00,2.528500000000000192e-01,-2.986008692082267046e+01,3.676196932792663574e-01
4.000000000000000000e+00,2.529800000000000382e-01,-2.986002689859496328e+01,3.676018416881561279e-01
4.000000000000000000e+00,2.531100000000000572e-01,-2.985977875069899667e+01,3.675602078437805176e-01
4.000000000000000000e+00,2.532400000000000206e-01,-2.985994192493368260e+01,3.676466345787048340e-01
4.000000000000000000e+00,2.533700000000000396e-01,-2.986010920171885274e+01,3.676494956016540527e-01
4.000000000000000000e+00,2.535000000000000031e-01,-2.985988567088769585e+01,3.675665557384490967e-01
4.000000000000000000e+00,2.536300000000000221e-01,-2.985971977195116622e+01,3.675763905048370361e-01
4.000000000000000000e+00,2.537600000000000411e-01,-2.985991310411215238e+01,3.676524758338928223e-01
4.000000000000000000e+00,2.538900000000000046e-01,-2.986005715830852836e+01,3.676441013813018799e-01
4.000000000000000000e+00,2.540200000000000236e-01,-2.986002277835156704e+01,3.676070570945739746e-01
4.000000000000000000e+00,2.541500000000000425e-01,-2.985996179425132624e+01,3.676008582115173340e-01
4.000000000000000000e+00,2.542800000000000060e-01,-2.986012604727253716e+01,3.676490783691406250e-01
